threshold,input_length_days,washout_days,algo,subset,n_features,n_train,n_val,n_test,train_positive,val_positive,test_positive,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_brier,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,test_brier
2,7,0,rf,no_peakflow,355,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.599009900990099,0.012048192771084338,0.06815887452923157,0.9921875,0.0,0.0,0.0,0.5835520559930009,0.11804635119947292,0.03780374459396281
2,7,0,rf,no_environment,315,857,203,384,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.3069306930693069,0.006944444444444444,0.08175843567022237,0.9921875,0.0,0.0,0.0,0.4601924759405074,0.010030303230946816,0.07017534071031983
4,7,7,xgb,all,427,783,203,373,51,1,5,0.9556650246305419,0.0,0.0,0.0,0.5742574257425743,0.011363636363636364,0.027882347183185406,0.9088471849865952,0.0,0.0,0.0,0.4489130434782609,0.014533806962565562,0.07320878000789592
4,7,7,xgb,smartwatch_only,216,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.3712871287128713,0.007633587786259542,0.032172395572254944,0.9812332439678284,0.0,0.0,0.0,0.5483695652173912,0.03268989441127618,0.024980055417949124
4,7,7,xgb,smartinhaler_only,86,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.9381188118811881,0.041666666666666664,0.012032438562285376,0.9651474530831099,0.16666666666666666,0.4,0.23529411764705882,0.7043478260869565,0.14851276021252502,0.06314674797016477
4,7,7,xgb,peakflow_only,131,783,203,373,51,1,5,0.9655172413793104,0.0,0.0,0.0,0.8564356435643564,0.023255813953488372,0.04535547532393254,0.7426273458445041,0.010752688172043012,0.2,0.02040816326530612,0.3967391304347826,0.013169141683739786,0.20602755983385249
4,7,7,xgb,environment_only,171,783,203,373,51,1,5,0.9704433497536946,0.0,0.0,0.0,0.1732673267326733,0.005917159763313609,0.02566781930721873,0.9812332439678284,0.0,0.0,0.0,0.2108695652173913,0.00967094671907957,0.02875376768906671
4,7,7,xgb,no_smartwatch,270,783,203,373,51,1,5,0.9507389162561576,0.0,0.0,0.0,0.3267326732673267,0.007246376811594203,0.037290991212475866,0.900804289544236,0.0,0.0,0.0,0.3907608695652174,0.012489305333786558,0.07665462981202828
4,7,7,xgb,no_smartinhaler,400,783,203,373,51,1,5,0.9458128078817734,0.0,0.0,0.0,0.33168316831683164,0.0072992700729927005,0.035640363594974356,0.9061662198391421,0.0,0.0,0.0,0.42228260869565215,0.013599559956166747,0.07859922550230629
4,7,7,xgb,no_peakflow,355,783,203,373,51,1,5,0.9753694581280788,0.0,0.0,0.0,0.4158415841584159,0.008333333333333333,0.022932888887254727,0.9839142091152815,0.3333333333333333,0.2,0.25,0.7016304347826087,0.2932813997006788,0.023118815355985645
4,7,7,xgb,no_environment,315,783,203,373,51,1,5,0.9458128078817734,0.0,0.0,0.0,0.26732673267326734,0.006578947368421052,0.05127918423788545,0.8552278820375335,0.0,0.0,0.0,0.33804347826086956,0.011585743821411474,0.10372106605930906
4,3,14,rf,all,427,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.5833333333333334,0.010526315789473684,0.034632893686009886,0.987012987012987,0.0,0.0,0.0,0.46684210526315795,0.014346022371932672,0.057145614634746586
4,3,14,rf,smartwatch_only,216,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.5462962962962963,0.009615384615384616,0.023170376966771725,0.987012987012987,0.0,0.0,0.0,0.541578947368421,0.01719907453631214,0.04334698843327359
4,3,14,rf,smartinhaler_only,86,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.3148148148148148,0.006024096385542169,0.07153986927453818,0.987012987012987,0.0,0.0,0.0,0.23894736842105266,0.010023836386757183,0.05510319285037854
4,3,14,rf,peakflow_only,131,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.34953703703703703,0.00625,0.04613772240271278,0.987012987012987,0.0,0.0,0.0,0.3884210526315789,0.012197963429137895,0.06428830527311609
4,3,14,rf,environment_only,171,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.24537037037037035,0.005952380952380952,0.0385623561625769,0.987012987012987,0.0,0.0,0.0,0.5689473684210526,0.025590283811663294,0.0444222352236053
4,3,14,rf,no_smartwatch,270,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.18055555555555558,0.005494505494505495,0.038869968837744934,0.987012987012987,0.0,0.0,0.0,0.4873684210526316,0.018518292389871516,0.05990492127752215
4,3,14,rf,no_smartinhaler,400,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.46296296296296297,0.008264462809917356,0.0279997994512399,0.987012987012987,0.0,0.0,0.0,0.46684210526315795,0.02505675885608908,0.051284463079922
4,3,14,rf,no_peakflow,355,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.37037037037037035,0.0070921985815602835,0.03483073528463825,0.987012987012987,0.0,0.0,0.0,0.5873684210526315,0.035297922416566485,0.032837106731074005
4,3,14,rf,no_environment,315,789,217,385,54,1,5,0.9953917050691244,0.0,0.0,0.0,0.19907407407407407,0.00558659217877095,0.022966548017367475,0.987012987012987,0.0,0.0,0.0,0.3136842105263158,0.010917492043494015,0.05427137227529527
4,7,7,rf,all,427,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.5297029702970297,0.010309278350515464,0.032682972454926476,0.9865951742627346,0.0,0.0,0.0,0.5173913043478261,0.02555236172222981,0.03983487392947205
4,7,7,rf,smartwatch_only,216,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.5742574257425743,0.011111111111111112,0.028234370603227147,0.9865951742627346,0.0,0.0,0.0,0.6179347826086956,0.05135804224641133,0.034567377212714794
4,7,7,rf,smartinhaler_only,86,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.6856435643564357,0.013333333333333334,0.03631213318269727,0.9865951742627346,0.0,0.0,0.0,0.5163043478260869,0.016638958820630156,0.04511654796616701
4,7,7,rf,peakflow_only,131,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.801980198019802,0.018518518518518517,0.043611014465388814,0.9865951742627346,0.0,0.0,0.0,0.17771739130434785,0.009517799534978347,0.06599338606548409
4,7,7,rf,environment_only,171,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.16831683168316836,0.0058823529411764705,0.027418851074466687,0.9865951742627346,0.0,0.0,0.0,0.5771739130434783,0.05497026804181341,0.029610042971322876
4,7,7,rf,no_smartwatch,270,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.3366336633663366,0.007352941176470588,0.0277821517667921,0.9865951742627346,0.0,0.0,0.0,0.528804347826087,0.01785311785465859,0.04336337755616424
4,7,7,rf,no_smartinhaler,400,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.45049504950495045,0.008849557522123894,0.0341712653877572,0.9865951742627346,0.0,0.0,0.0,0.4989130434782609,0.022979811629042557,0.040397743500650826
4,7,7,rf,no_peakflow,355,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.5247524752475248,0.01020408163265306,0.0329019492668909,0.9865951742627346,0.0,0.0,0.0,0.7005434782608696,0.1029644784439305,0.028637501434710593
4,7,7,rf,no_environment,315,783,203,373,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.38613861386138615,0.0078125,0.028098684898220084,0.9865951742627346,0.0,0.0,0.0,0.3105978260869565,0.010965396856209453,0.0524847323413231
2,7,7,rf,all,427,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.5198019801980198,0.010101010101010102,0.051545317697169864,0.9918918918918919,0.0,0.0,0.0,0.4759309718437784,0.019793385588558855,0.04297960331746158
2,7,7,rf,smartwatch_only,216,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.3910891089108911,0.007874015748031496,0.041047925463803925,0.9918918918918919,0.0,0.0,0.0,0.6975476839237057,0.13157213157213157,0.02837991440767918
2,7,7,rf,smartinhaler_only,86,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.7797029702970297,0.017857142857142856,0.04484918804077101,0.9918918918918919,0.0,0.0,0.0,0.6212534059945504,0.01388981177641645,0.059652220404497906
2,7,7,rf,peakflow_only,131,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.396039603960396,0.007352941176470588,0.05842712076160268,0.9918918918918919,0.0,0.0,0.0,0.2806539509536785,0.008241382150535801,0.0821606560382348
2,7,7,rf,environment_only,171,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.301980198019802,0.006993006993006993,0.04167206987005392,0.9918918918918919,0.0,0.0,0.0,0.6348773841961853,0.07582515611061552,0.032086772603981684
2,7,7,rf,no_smartwatch,270,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.306930693069307,0.007042253521126761,0.03951134989684935,0.9918918918918919,0.0,0.0,0.0,0.46503178928247046,0.010184238831697473,0.05967516222315992
2,7,7,rf,no_smartinhaler,400,773,203,370,52,1,3,0.9802955665024631,0.0,0.0,0.0,0.5297029702970297,0.010309278350515464,0.05445170602740464,0.9918918918918919,0.0,0.0,0.0,0.49046321525885556,0.0256078431372549,0.04676852598970132
2,7,7,rf,no_peakflow,355,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.5495049504950495,0.010752688172043012,0.04910235230705515,0.9918918918918919,0.0,0.0,0.0,0.6485013623978202,0.11958501623505186,0.02740870958006435
2,7,7,rf,no_environment,315,773,203,370,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.2623762376237624,0.006535947712418301,0.05163058612151007,0.9918918918918919,0.0,0.0,0.0,0.3732970027247956,0.009249582275717644,0.053598518577431226
3,14,14,xgb,all,427,616,184,324,48,1,4,0.8532608695652174,0.0,0.0,0.0,0.4590163934426229,0.01,0.11324025715085108,0.9166666666666666,0.0,0.0,0.0,0.78515625,0.03502147302852053,0.055204320008432874
3,14,14,xgb,smartwatch_only,216,616,184,324,48,1,4,0.9891304347826086,0.0,0.0,0.0,0.0,0.005434782608695652,0.015166246468069489,0.9938271604938271,1.0,0.5,0.6666666666666666,0.8796875000000001,0.6314516129032258,0.010192006042652732
3,14,14,xgb,smartinhaler_only,86,616,184,324,48,1,4,0.9945652173913043,0.0,0.0,0.0,0.9234972677595628,0.045454545454545456,0.0058746830083461175,0.9660493827160493,0.18181818181818182,0.5,0.26666666666666666,0.9796875,0.32965686274509803,0.024719661115783068
3,14,14,xgb,peakflow_only,131,616,184,324,48,1,4,0.8695652173913043,0.0,0.0,0.0,0.6338797814207651,0.013888888888888888,0.061689626243633104,0.4074074074074074,0.005263157894736842,0.25,0.010309278350515464,0.266796875,0.014920299556522468,0.4672060289699398
3,14,14,xgb,environment_only,171,616,184,324,48,1,4,0.8967391304347826,0.0,0.0,0.0,0.4098360655737705,0.009174311926605505,0.07286540790340018,0.9444444444444444,0.0,0.0,0.0,0.67734375,0.03024989274989275,0.039982560330025764
3,14,14,xgb,no_smartwatch,270,616,184,324,48,1,4,0.8967391304347826,0.0,0.0,0.0,0.41530054644808745,0.009259259259259259,0.05586248251690781,0.7839506172839507,0.0,0.0,0.0,0.2875,0.010367732798115828,0.16009295607350926
3,14,14,xgb,no_smartinhaler,400,616,184,324,48,1,4,0.8478260869565217,0.0,0.0,0.0,0.6010928961748634,0.013513513513513514,0.12618140130009928,0.9104938271604939,0.0,0.0,0.0,0.7390625,0.03155501939827699,0.062374211590308315
3,14,14,xgb,no_peakflow,355,616,184,324,48,1,4,0.8152173913043478,0.0,0.0,0.0,0.21857923497267762,0.006944444444444444,0.13046874627733898,0.9938271604938271,1.0,0.5,0.6666666666666666,0.9,0.570630081300813,0.010838764282234924
3,14,14,xgb,no_environment,315,616,184,324,48,1,4,0.9945652173913043,0.0,0.0,0.0,0.010928961748633892,0.005494505494505495,0.012492124371193524,0.9845679012345679,0.0,0.0,0.0,0.915625,0.11177503052503052,0.022674954290092385
4,7,0,xgb,all,427,856,203,386,51,1,5,0.9704433497536946,0.0,0.0,0.0,0.5099009900990099,0.009900990099009901,0.03494333918603266,0.9196891191709845,0.0,0.0,0.0,0.48713910761154855,0.016251734192493143,0.05641958230657986
4,7,0,xgb,smartwatch_only,216,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.4504950495049505,0.008695652173913044,0.05802875407303425,0.9818652849740933,0.0,0.0,0.0,0.5181102362204725,0.04742069510983258,0.024285952533910752
4,7,0,xgb,smartinhaler_only,86,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.8985148514851485,0.03125,0.016804834428425983,0.9430051813471503,0.05263157894736842,0.2,0.08333333333333333,0.637270341207349,0.11285576067185263,0.05875121684585469
4,7,0,xgb,peakflow_only,131,856,203,386,51,1,5,0.9852216748768473,0.0,0.0,0.0,0.896039603960396,0.02857142857142857,0.028768706851662246,0.8419689119170984,0.017241379310344827,0.2,0.031746031746031744,0.2692913385826772,0.017437247999544304,0.12842300097336717
4,7,0,xgb,environment_only,171,856,203,386,51,1,5,0.9802955665024631,0.0,0.0,0.0,0.1732673267326733,0.005917159763313609,0.02395010758714309,0.9766839378238342,0.0,0.0,0.0,0.2971128608923885,0.010530490800176505,0.033142670577022595
4,7,0,xgb,no_smartwatch,270,856,203,386,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.24752475247524752,0.006493506493506494,0.022076986129574747,0.961139896373057,0.0,0.0,0.0,0.5217847769028872,0.01740729270944708,0.04553284067715215
4,7,0,xgb,no_smartinhaler,400,856,203,386,51,1,5,0.9556650246305419,0.0,0.0,0.0,0.4752475247524752,0.009259259259259259,0.03869571578277128,0.8626943005181347,0.0,0.0,0.0,0.4493438320209974,0.013482833706593134,0.09715639597583957
4,7,0,xgb,no_peakflow,355,856,203,386,51,1,5,0.896551724137931,0.0,0.0,0.0,0.3267326732673267,0.007246376811594203,0.07329055920323675,0.9896373056994818,0.6666666666666666,0.4,0.5,0.7118110236220473,0.24963199835616087,0.021783736478148363
4,7,0,xgb,no_environment,315,856,203,386,51,1,5,0.916256157635468,0.0,0.0,0.0,0.29702970297029707,0.00684931506849315,0.07607711348304462,0.8652849740932642,0.0,0.0,0.0,0.3916010498687664,0.012076263617628227,0.10330380980000128
4,14,14,lr,all,427,622,184,325,50,1,4,0.4945652173913043,0.0,0.0,0.0,0.45355191256830596,0.009900990099009901,0.4656601303695046,0.8215384615384616,0.017857142857142856,0.25,0.03333333333333333,0.6066978193146417,0.01892652303836514,0.16412030303773123
4,14,14,lr,smartwatch_only,216,622,184,325,50,1,4,0.7663043478260869,0.0,0.0,0.0,0.31693989071038253,0.007936507936507936,0.21356720370147803,0.8892307692307693,0.0,0.0,0.0,0.5280373831775701,0.022284912265670923,0.08154092916399862
4,14,14,lr,smartinhaler_only,86,622,184,325,50,1,4,0.8858695652173914,0.0,0.0,0.0,0.8032786885245902,0.022727272727272728,0.058805248848574014,0.8123076923076923,0.0,0.0,0.0,0.7017133956386293,0.024546353363215645,0.1550106304035526
4,14,14,lr,peakflow_only,131,622,184,325,50,1,4,0.8478260869565217,0.0,0.0,0.0,0.7868852459016393,0.022727272727272728,0.15184475338791614,0.8123076923076923,0.0,0.0,0.0,0.21105919003115264,0.009434292517592303,0.15321634563736944
4,14,14,lr,environment_only,171,622,184,325,50,1,4,0.5,0.0,0.0,0.0,0.35519125683060104,0.008403361344537815,0.490406863362348,0.8184615384615385,0.0,0.0,0.0,0.5724299065420562,0.017487176892702357,0.16866611385364846
4,14,14,lr,no_smartwatch,270,622,184,325,50,1,4,0.5760869565217391,0.012658227848101266,1.0,0.025,0.5792349726775956,0.01282051282051282,0.3955674644361251,0.8092307692307692,0.016666666666666666,0.25,0.03125,0.7320872274143302,0.02720819088094402,0.18422156136952866
4,14,14,lr,no_smartinhaler,400,622,184,325,50,1,4,0.5108695652173914,0.0,0.0,0.0,0.4316939890710383,0.009523809523809525,0.4690369153640298,0.8184615384615385,0.017543859649122806,0.25,0.03278688524590164,0.5856697819314642,0.020720271141330338,0.16308886397057287
4,14,14,lr,no_peakflow,355,622,184,325,50,1,4,0.3695652173913043,0.0,0.0,0.0,0.20765027322404372,0.00684931506849315,0.5756741776631299,0.803076923076923,0.0,0.0,0.0,0.4595015576323988,0.014503983542945208,0.16445067868518135
4,14,14,lr,no_environment,315,622,184,325,50,1,4,0.8097826086956522,0.0,0.0,0.0,0.7213114754098361,0.019230769230769232,0.17363309860815077,0.8430769230769231,0.0,0.0,0.0,0.2445482866043614,0.009775488810660213,0.13509497046673405
2,14,0,xgb,all,427,713,184,348,51,1,2,0.6358695652173914,0.0,0.0,0.0,0.4207650273224044,0.009345794392523364,0.23319819581001316,0.9827586206896551,0.0,0.0,0.0,0.6979768786127168,0.017545066740057794,0.02665219963401868
2,14,0,xgb,smartwatch_only,216,713,184,348,51,1,2,0.9456521739130435,0.0,0.0,0.0,0.0,0.005434782608695652,0.04125900208847079,0.9597701149425287,0.0,0.0,0.0,0.6604046242774566,0.017271264083199206,0.029051621680266437
2,14,0,xgb,smartinhaler_only,86,713,184,348,51,1,2,0.9836956521739131,0.0,0.0,0.0,0.9234972677595628,0.045454545454545456,0.013456144542253147,0.8563218390804598,0.02,0.5,0.038461538461538464,0.7413294797687862,0.02377732702276313,0.10116253914745339
2,14,0,xgb,peakflow_only,131,713,184,348,51,1,2,0.5217391304347826,0.0,0.0,0.0,0.13661202185792348,0.006134969325153374,0.33711203344757257,0.3735632183908046,0.0045871559633027525,0.5,0.00909090909090909,0.5028901734104047,0.03427114803625378,0.38896029326151593
2,14,0,xgb,environment_only,171,713,184,348,51,1,2,0.6956521739130435,0.0,0.0,0.0,0.14754098360655743,0.006369426751592357,0.16840047770686367,0.9540229885057471,0.0,0.0,0.0,0.5563583815028902,0.009453781512605041,0.033810078852585204
2,14,0,xgb,no_smartwatch,270,713,184,348,51,1,2,0.7880434782608695,0.0,0.0,0.0,0.22404371584699456,0.006993006993006993,0.13901757213222804,0.9224137931034483,0.0,0.0,0.0,0.6300578034682082,0.023522614724331464,0.06630278268060412
2,14,0,xgb,no_smartinhaler,400,713,184,348,51,1,2,0.5,0.0,0.0,0.0,0.39344262295081966,0.008928571428571428,0.30816152981325595,0.9683908045977011,0.0,0.0,0.0,0.6401734104046243,0.0125,0.036410662344836336
2,14,0,xgb,no_peakflow,355,713,184,348,51,1,2,0.5597826086956522,0.0,0.0,0.0,0.3715846994535519,0.008620689655172414,0.2699436143236301,0.985632183908046,0.0,0.0,0.0,0.6531791907514451,0.013691226805980904,0.01617976962659658
2,14,0,xgb,no_environment,315,713,184,348,51,1,2,0.9021739130434783,0.0,0.0,0.0,0.0,0.005434782608695652,0.07378331502844145,0.9770114942528736,0.0,0.0,0.0,0.777456647398844,0.029201817001946788,0.04297281893147609
3,3,7,rf,all,427,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.5185185185185185,0.009174311926605505,0.03561416259040009,0.9873737373737373,0.0,0.0,0.0,0.41406649616368285,0.012588364223274532,0.04224402116895742
3,3,7,rf,smartwatch_only,216,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.5740740740740741,0.01020408163265306,0.02785656584574697,0.9873737373737373,0.0,0.0,0.0,0.4112531969309463,0.013097066216404815,0.02838811302703209
3,3,7,rf,smartinhaler_only,86,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.3055555555555556,0.005952380952380952,0.044805001907500835,0.9873737373737373,0.0,0.0,0.0,0.38618925831202044,0.012062760273103192,0.0385384147328601
3,3,7,rf,peakflow_only,131,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.37268518518518523,0.0064516129032258064,0.039590711628221226,0.9873737373737373,0.0,0.0,0.0,0.29309462915601026,0.01019047790039781,0.04617612678111206
3,3,7,rf,environment_only,171,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.38425925925925924,0.007246376811594203,0.03582444075637025,0.9873737373737373,0.0,0.0,0.0,0.41994884910485936,0.01674374950645742,0.029996626765818955
3,3,7,rf,no_smartwatch,270,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.2916666666666667,0.006329113924050633,0.03319905228811211,0.9873737373737373,0.0,0.0,0.0,0.39258312020460356,0.014935960145225148,0.04322853666825599
3,3,7,rf,no_smartinhaler,400,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.5,0.008849557522123894,0.032714723878201665,0.9873737373737373,0.0,0.0,0.0,0.3268542199488491,0.011581578409544891,0.042601890741138904
3,3,7,rf,no_peakflow,355,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.4861111111111111,0.008620689655172414,0.032225727101667545,0.9873737373737373,0.0,0.0,0.0,0.5048593350383632,0.03372798351592565,0.028862192273157703
3,3,7,rf,no_environment,315,871,217,396,53,1,5,0.9953917050691244,0.0,0.0,0.0,0.45833333333333337,0.008130081300813009,0.02650693295103997,0.9873737373737373,0.0,0.0,0.0,0.38618925831202044,0.0117804954482887,0.04222174350666425
4,14,7,lr,all,427,671,184,339,50,1,4,0.45652173913043476,0.0,0.0,0.0,0.4098360655737705,0.009174311926605505,0.5223577696519026,0.8377581120943953,0.018867924528301886,0.25,0.03508771929824561,0.6477611940298508,0.020940841607252667,0.15245194307811324
4,14,7,lr,smartwatch_only,216,671,184,339,50,1,4,0.7717391304347826,0.0,0.0,0.0,0.43715846994535523,0.009615384615384616,0.20454884292043443,0.831858407079646,0.0,0.0,0.0,0.17089552238805972,0.00867405927978312,0.16507417650520045
4,14,7,lr,smartinhaler_only,86,671,184,339,50,1,4,0.7663043478260869,0.022727272727272728,1.0,0.044444444444444446,0.8032786885245902,0.022727272727272728,0.14527439662915284,0.7168141592920354,0.0,0.0,0.0,0.5708955223880597,0.016607129407460806,0.23635720611920663
4,14,7,lr,peakflow_only,131,671,184,339,50,1,4,0.625,0.0,0.0,0.0,0.3278688524590164,0.0078125,0.3438475034571555,0.5722713864306784,0.0,0.0,0.0,0.2746268656716418,0.009745311896341645,0.39026179224938934
4,14,7,lr,environment_only,171,671,184,339,50,1,4,0.6141304347826086,0.0,0.0,0.0,0.34426229508196726,0.008264462809917356,0.3731924551027532,0.8407079646017699,0.0,0.0,0.0,0.7186567164179105,0.02465428673511054,0.15307605873203783
4,14,7,lr,no_smartwatch,270,671,184,339,50,1,4,0.5652173913043478,0.0,0.0,0.0,0.5464480874316939,0.011904761904761904,0.41796173055135827,0.8082595870206489,0.015873015873015872,0.25,0.029850746268656716,0.7843283582089553,0.03349025046911969,0.18023069290765253
4,14,7,lr,no_smartinhaler,400,671,184,339,50,1,4,0.3641304347826087,0.0,0.0,0.0,0.33333333333333337,0.008130081300813009,0.5883405873980112,0.7463126843657817,0.011904761904761904,0.25,0.022727272727272728,0.5604477611940298,0.01762567635073786,0.23107698291570372
4,14,7,lr,no_peakflow,355,671,184,339,50,1,4,0.5108695652173914,0.0,0.0,0.0,0.2513661202185792,0.007246376811594203,0.4695855770217394,0.8761061946902655,0.0,0.0,0.0,0.5485074626865671,0.01712412786175038,0.12094550518766228
4,14,7,lr,no_environment,315,671,184,339,50,1,4,0.5760869565217391,0.0,0.0,0.0,0.24590163934426235,0.007194244604316547,0.4025112953272146,0.49262536873156343,0.0,0.0,0.0,0.22910447761194028,0.009188774678504655,0.47935782753026485
2,7,14,rf,all,427,716,203,358,52,1,3,0.9852216748768473,0.0,0.0,0.0,0.4653465346534653,0.00909090909090909,0.09804457181059835,0.9916201117318436,0.0,0.0,0.0,0.5539906103286385,0.09026724958572788,0.09273124490069065
2,7,14,rf,smartwatch_only,216,716,203,358,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.24752475247524752,0.00641025641025641,0.09728613962411073,0.9916201117318436,0.0,0.0,0.0,0.7051643192488263,0.15886681383370124,0.06426014087939386
2,7,14,rf,smartinhaler_only,86,716,203,358,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.146039603960396,0.005434782608695652,0.07550612104891065,0.9916201117318436,0.0,0.0,0.0,0.6169014084507043,0.015530477506525411,0.0913825860031167
2,7,14,rf,peakflow_only,131,716,203,358,52,1,3,0.9852216748768473,0.0,0.0,0.0,0.2673267326732673,0.006172839506172839,0.11275672772773428,0.6340782122905028,0.0,0.0,0.0,0.2713615023474178,0.007559091296357153,0.20337291256261897
2,7,14,rf,environment_only,171,716,203,358,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.20792079207920788,0.006172839506172839,0.08076651374111347,0.9916201117318436,0.0,0.0,0.0,0.539906103286385,0.01897889355978404,0.06372737850112627
2,7,14,rf,no_smartwatch,270,716,203,358,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.32178217821782173,0.007194244604316547,0.09287744626355746,0.9581005586592178,0.0,0.0,0.0,0.43286384976525816,0.009801986015629592,0.1277993588345373
2,7,14,rf,no_smartinhaler,400,716,203,358,52,1,3,0.9113300492610837,0.0,0.0,0.0,0.39603960396039606,0.008064516129032258,0.1260052992386586,0.994413407821229,1.0,0.3333333333333333,0.5,0.5737089201877934,0.340529570931581,0.09702122823019646
2,7,14,rf,no_peakflow,355,716,203,358,52,1,3,0.9359605911330049,0.0,0.0,0.0,0.3118811881188119,0.0070921985815602835,0.11784996805352509,0.9916201117318436,0.0,0.0,0.0,0.6854460093896713,0.34569713577347166,0.06165018709180255
2,7,14,rf,no_environment,315,716,203,358,52,1,3,0.9950738916256158,0.0,0.0,0.0,0.20297029702970293,0.006060606060606061,0.11316702162723216,0.9804469273743017,0.0,0.0,0.0,0.4938967136150235,0.01150133242085835,0.1305235902631095
4,7,14,rf,all,427,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.46039603960396036,0.009009009009009009,0.054297659369744324,0.9861495844875346,0.0,0.0,0.0,0.5286516853932585,0.08404094132817537,0.059074935857642945
4,7,14,rf,smartwatch_only,216,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.4752475247524752,0.00909090909090909,0.03912477434818195,0.9861495844875346,0.0,0.0,0.0,0.7191011235955056,0.12981388527183882,0.047311558927665746
4,7,14,rf,smartinhaler_only,86,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.6608910891089109,0.0125,0.039278409222069446,0.9861495844875346,0.0,0.0,0.0,0.7370786516853932,0.030887831166630176,0.05033496896350942
4,7,14,rf,peakflow_only,131,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.504950495049505,0.008771929824561403,0.06601548444984086,0.9722991689750693,0.0,0.0,0.0,0.18033707865168538,0.009779554908092953,0.11419301992196026
4,7,14,rf,environment_only,171,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.27722772277227725,0.006756756756756757,0.03618276211867366,0.9750692520775623,0.0,0.0,0.0,0.6325842696629214,0.05971193295136958,0.04186067466632093
4,7,14,rf,no_smartwatch,270,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.06930693069306926,0.005263157894736842,0.0462510003057488,0.9861495844875346,0.0,0.0,0.0,0.43426966292134833,0.01516089873061665,0.07231949765882446
4,7,14,rf,no_smartinhaler,400,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.5,0.009708737864077669,0.04740583768327989,0.9861495844875346,0.0,0.0,0.0,0.5651685393258427,0.09205008510581265,0.06112455655248737
4,7,14,rf,no_peakflow,355,723,203,361,51,1,5,0.9950738916256158,0.0,0.0,0.0,0.7227722772277227,0.017241379310344827,0.043376196755493736,0.9806094182825484,0.0,0.0,0.0,0.7196629213483146,0.18268304728978887,0.0363017563829784
